File,index,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,fastread_bugs,keyword_bugs,human_bugs
abinit/src/62_ctqmc/m_MatrixHyb.F90,13,5.0,5.0,1.0,42.0,5.0,27.0,9.0,10.0,1.0,1.0,10.0,838.0,81.0,306.0,104.0,165.0,453.0,314.0,103.0,211.0,13.0,13.0,1.0,3.0,1.48,59.0,58.0,10.0,5,3,4
abinit/src/70_gw/calc_sigx_me.F90,15,99.0,98.0,10.0,708.0,88.0,507.0,131.0,1.0,0.0,1.0,1.0,811.0,91.0,509.0,171.0,337.0,231.0,443.0,89.0,354.0,99.0,98.0,10.0,8.0,0.45,99.0,98.0,10.0,6,7,4
abinit/src/12_hide_mpi/xmpi_send.finc,16,1.0,1.0,1.0,36.0,9.0,14.0,13.0,9.0,0.0,9.0,9.0,560.0,99.0,126.0,56.0,9.0,335.0,65.0,56.0,9.0,1.0,1.0,1.0,0.0,2.66,9.0,9.0,9.0,0,0,0
abinit/src/10_defs/defs_fftdata.F90,17,5.0,5.0,3.0,51.0,12.0,29.0,10.0,1.0,1.0,1.0,1.0,219.0,23.0,135.0,112.0,22.0,64.0,41.0,23.0,18.0,5.0,5.0,3.0,2.0,0.47,5.0,5.0,3.0,5,3,4
abinit/src/67_common/calc_efg.F90,18,7.0,7.0,0.0,123.0,11.0,95.0,22.0,2.0,0.0,1.0,1.0,314.0,25.0,193.0,56.0,136.0,110.0,171.0,41.0,130.0,15.0,15.0,1.0,4.0,0.57,15.0,15.0,1.0,5,3,4
abinit/src/28_numeric_noabirule/m_numeric_tools.F90,19,4.0,4.0,1.0,42.0,9.0,21.0,12.0,87.0,1.0,1.0,92.0,5831.0,1085.0,2072.0,944.0,1127.0,2787.0,2103.0,855.0,1248.0,35.0,29.0,29.0,5.0,1.35,379.0,354.0,155.0,12,12,8
abinit/src/52_fft_mpi_noabirule/m_fftw3.F90,20,2.0,2.0,1.0,113.0,21.0,64.0,29.0,46.0,1.0,1.0,46.0,8126.0,1345.0,3322.0,629.0,205.0,3581.0,650.0,436.0,214.0,32.0,26.0,1.0,5.0,1.08,103.0,93.0,46.0,6,7,4
abinit/src/41_xc_lowlevel/invcb.F90,21,6.0,6.0,5.0,71.0,10.0,37.0,24.0,1.0,0.0,1.0,1.0,109.0,14.0,39.0,14.0,24.0,58.0,38.0,13.0,25.0,6.0,6.0,5.0,4.0,1.49,6.0,6.0,5.0,5,3,4
abinit/src/45_geomoptim/predict_neb.F90,22,30.0,30.0,1.0,258.0,25.0,200.0,51.0,1.0,0.0,1.0,1.0,326.0,28.0,202.0,64.0,137.0,116.0,163.0,27.0,136.0,30.0,30.0,1.0,5.0,0.57,30.0,30.0,1.0,5,3,4
abinit/src/57_iovars/mpi_setup.F90,23,75.0,75.0,6.0,437.0,54.0,326.0,64.0,2.0,0.0,1.0,1.0,926.0,112.0,655.0,97.0,532.0,176.0,584.0,43.0,541.0,150.0,150.0,12.0,8.0,0.27,150.0,150.0,12.0,13,14,8
abinit/src/56_xc/gammapositron_fft.F90,24,2.0,2.0,0.0,37.0,7.0,21.0,9.0,2.0,0.0,1.0,1.0,131.0,17.0,45.0,28.0,16.0,71.0,37.0,18.0,19.0,5.0,5.0,1.0,2.0,1.58,5.0,5.0,1.0,5,3,4
abinit/src/68_lotf/m_lotf.F90,25,8.0,8.0,1.0,100.0,21.0,55.0,25.0,13.0,1.0,1.0,13.0,1638.0,308.0,749.0,236.0,513.0,611.0,689.0,196.0,493.0,59.0,59.0,7.0,7.0,0.82,105.0,105.0,22.0,5,3,4
abinit/src/42_libpaw/libpaw.h,26,1.0,1.0,1.0,194.0,36.0,72.0,89.0,1.0,0.0,1.0,1.0,194.0,36.0,72.0,27.0,9.0,89.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.24,1.0,1.0,1.0,5,3,4
abinit/src/67_common/spatialchempot.F90,27,6.0,6.0,4.0,110.0,19.0,41.0,50.0,1.0,0.0,1.0,1.0,152.0,22.0,43.0,13.0,29.0,89.0,48.0,12.0,36.0,6.0,6.0,4.0,3.0,2.07,6.0,6.0,4.0,5,3,4
abinit/src/65_paw/m_pawpwij.F90,28,9.0,8.0,1.0,106.0,18.0,63.0,28.0,9.0,1.0,1.0,9.0,1401.0,226.0,620.0,239.0,380.0,603.0,555.0,166.0,389.0,31.0,30.0,8.0,7.0,0.97,83.0,77.0,16.0,9,8,5
abinit/src/77_ddb/mka2fQgrid.F90,29,14.0,14.0,6.0,181.0,42.0,117.0,42.0,1.0,0.0,1.0,1.0,221.0,45.0,119.0,34.0,84.0,79.0,94.0,18.0,76.0,14.0,14.0,6.0,5.0,0.66,14.0,14.0,6.0,5,5,4
abinit/src/65_paw/setrhoijpbe0.F90,30,58.0,58.0,5.0,319.0,47.0,224.0,56.0,1.0,0.0,1.0,1.0,371.0,50.0,226.0,50.0,175.0,105.0,218.0,32.0,186.0,58.0,58.0,5.0,8.0,0.46,58.0,58.0,5.0,5,3,4
abinit/src/67_common/mlwfovlp_proj.F90,31,36.0,36.0,15.0,243.0,12.0,164.0,87.0,2.0,0.0,1.0,1.0,559.0,28.0,330.0,87.0,242.0,243.0,296.0,55.0,241.0,72.0,72.0,30.0,15.0,0.74,72.0,72.0,30.0,10,10,6
abinit/src/53_ffts/fftug_driver.finc,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,16.0,69.0,15.0,54.0,24.0,71.0,8.0,63.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0,0,0
abinit/src/78_effpot/m_fit_polynomial_coeff.F90,33,28.0,28.0,4.0,243.0,28.0,174.0,43.0,9.0,1.0,1.0,9.0,2566.0,288.0,1603.0,351.0,1247.0,705.0,1339.0,210.0,1129.0,121.0,121.0,31.0,11.0,0.44,257.0,257.0,39.0,10,10,7
abinit/src/28_numeric_noabirule/abi_xhpev.f90,34,2.0,2.0,1.0,36.0,8.0,19.0,10.0,7.0,0.0,7.0,7.0,388.0,77.0,134.0,89.0,24.0,182.0,116.0,86.0,30.0,5.0,5.0,1.0,1.0,1.36,14.0,14.0,7.0,5,3,4
abinit/src/77_ddb/ep_ph_weights.F90,35,8.0,8.0,1.0,123.0,26.0,70.0,28.0,1.0,0.0,1.0,1.0,176.0,29.0,72.0,36.0,35.0,78.0,60.0,30.0,30.0,8.0,8.0,1.0,5.0,1.08,8.0,8.0,1.0,5,3,4
abinit/src/41_geometry/symcharac.F90,36,14.0,13.0,4.0,81.0,12.0,56.0,20.0,2.0,0.0,1.0,1.0,206.0,28.0,114.0,18.0,95.0,81.0,118.0,17.0,101.0,29.0,26.0,9.0,3.0,0.71,29.0,26.0,9.0,5,3,4
abinit/src/41_geometry/mkeuler.F90,37,13.0,13.0,3.0,78.0,10.0,56.0,13.0,1.0,0.0,1.0,1.0,123.0,14.0,58.0,14.0,43.0,54.0,60.0,12.0,48.0,13.0,13.0,3.0,2.0,0.93,13.0,13.0,3.0,10,9,7
abinit/src/70_gw/m_ppmodel.F90,38,12.0,11.0,1.0,116.0,18.0,71.0,31.0,19.0,1.0,1.0,19.0,3030.0,456.0,1420.0,511.0,901.0,1260.0,1228.0,325.0,903.0,21.0,21.0,5.0,7.0,0.89,235.0,214.0,23.0,5,3,4
abinit/src/56_recipspace/get_kpt_fullbz.F90,39,18.0,18.0,14.0,124.0,17.0,78.0,29.0,1.0,0.0,1.0,1.0,165.0,20.0,80.0,25.0,54.0,67.0,81.0,18.0,63.0,18.0,18.0,14.0,5.0,0.84,18.0,18.0,14.0,6,7,4
abinit/src/42_libpaw/m_paw_gaussfit.F90,40,7.0,7.0,1.0,73.0,9.0,42.0,24.0,25.0,0.0,6.0,25.0,497.0,88.0,164.0,61.0,95.0,252.0,161.0,60.0,101.0,54.0,54.0,10.0,5.0,1.54,192.0,192.0,41.0,5,3,4
abinit/src/68_recursion/first_rec.F90,41,1.0,1.0,0.0,111.0,16.0,73.0,24.0,2.0,0.0,1.0,1.0,281.0,37.0,150.0,25.0,25.0,103.0,47.0,22.0,25.0,2.0,2.0,1.0,1.0,0.69,2.0,2.0,1.0,6,7,4
abinit/src/43_ptgroups/ptg_C3v.F90,42,2.0,2.0,1.0,84.0,8.0,64.0,12.0,1.0,0.0,1.0,1.0,124.0,12.0,66.0,19.0,46.0,48.0,58.0,11.0,47.0,2.0,2.0,1.0,1.0,0.73,2.0,2.0,1.0,5,3,4
abinit/src/77_ddb/get_tau_k.F90,43,50.0,50.0,11.0,432.0,62.0,335.0,84.0,2.0,0.0,1.0,1.0,908.0,128.0,673.0,163.0,509.0,208.0,558.0,70.0,488.0,100.0,100.0,22.0,9.0,0.31,100.0,100.0,22.0,12,11,6
abinit/src/57_iovars/chkint_prt.F90,44,16.0,16.0,1.0,107.0,10.0,80.0,17.0,1.0,0.0,1.0,1.0,192.0,14.0,82.0,20.0,61.0,98.0,58.0,15.0,43.0,16.0,16.0,1.0,2.0,1.2,16.0,16.0,1.0,8,6,4
abinit/src/65_paw/convert_notation.F90,45,11.0,11.0,1.0,64.0,11.0,41.0,12.0,1.0,0.0,1.0,1.0,115.0,14.0,43.0,14.0,28.0,60.0,45.0,11.0,34.0,11.0,11.0,1.0,4.0,1.4,11.0,11.0,1.0,5,3,4
abinit/src/45_geomoptim/calc_b_matrix.F90,46,3.0,3.0,0.0,70.0,12.0,39.0,18.0,7.0,0.0,6.0,6.0,637.0,103.0,277.0,67.0,209.0,258.0,249.0,67.0,182.0,5.0,5.0,1.0,1.0,0.93,26.0,26.0,6.0,10,9,6
abinit/src/62_cg_noabirule/brent.F90,47,8.0,8.0,2.0,72.0,3.0,59.0,10.0,2.0,0.0,1.0,1.0,191.0,11.0,120.0,16.0,103.0,62.0,121.0,15.0,106.0,17.0,17.0,5.0,5.0,0.52,17.0,17.0,5.0,5,3,4
abinit/src/62_cg_noabirule/dummy_functions.inc,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,7.0,28.0,28.0,0.0,3.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0,0,0
abinit/src/66_wfs/prep_index_wavef_bandpp.F90,49,5.0,5.0,1.0,71.0,14.0,34.0,23.0,1.0,0.0,1.0,1.0,112.0,17.0,36.0,14.0,21.0,61.0,28.0,9.0,19.0,5.0,5.0,1.0,3.0,1.69,5.0,5.0,1.0,0,0,0
abinit/src/70_gw/setup_screening.F90,50,40.0,40.0,4.0,381.0,52.0,260.0,76.0,2.0,0.0,2.0,2.0,855.0,111.0,523.0,154.0,343.0,238.0,444.0,89.0,355.0,65.0,65.0,7.0,6.0,0.46,81.0,80.0,8.0,10,12,6
abinit/src/72_response/dfpt_symph.F90,51,27.0,27.0,3.0,204.0,22.0,153.0,46.0,1.0,0.0,1.0,1.0,252.0,26.0,155.0,33.0,121.0,90.0,127.0,18.0,109.0,27.0,27.0,3.0,6.0,0.58,27.0,27.0,3.0,10,12,6
abinit/src/45_geomoptim/deloc2xcart.F90,52,9.0,9.0,1.0,82.0,14.0,60.0,7.0,2.0,0.0,1.0,1.0,237.0,32.0,123.0,30.0,92.0,84.0,120.0,28.0,92.0,19.0,19.0,3.0,2.0,0.68,19.0,19.0,3.0,5,3,4
abinit/src/72_response/dfpt_etot.F90,53,15.0,15.0,1.0,89.0,19.0,53.0,20.0,1.0,0.0,1.0,1.0,161.0,23.0,55.0,17.0,37.0,88.0,50.0,13.0,37.0,15.0,15.0,1.0,4.0,1.6,15.0,15.0,1.0,5,3,4
abinit/src/66_nonlocal/scalewf_nonlop.F90,54,10.0,10.0,1.0,82.0,15.0,45.0,23.0,1.0,0.0,1.0,1.0,132.0,19.0,47.0,17.0,29.0,69.0,41.0,13.0,28.0,10.0,10.0,1.0,4.0,1.47,10.0,10.0,1.0,5,3,4
abinit/src/94_scfcv/scfcv.F90,55,138.0,138.0,6.0,1036.0,114.0,763.0,176.0,2.0,0.0,1.0,1.0,2234.0,232.0,1529.0,331.0,1167.0,511.0,1260.0,178.0,1082.0,276.0,276.0,12.0,7.0,0.33,276.0,276.0,12.0,14,15,9
abinit/src/79_seqpar_mpi/wvl_wfsinp_reformat.F90,56,2.0,2.0,1.0,187.0,27.0,117.0,43.0,1.0,0.0,1.0,1.0,239.0,31.0,119.0,23.0,2.0,91.0,23.0,21.0,2.0,2.0,2.0,1.0,1.0,0.76,2.0,2.0,1.0,9,9,6
abinit/src/65_paw/pawdenpot.F90,57,52.0,52.0,0.0,306.0,33.0,236.0,44.0,3.0,0.0,1.0,1.0,1016.0,104.0,712.0,127.0,584.0,227.0,632.0,55.0,577.0,157.0,157.0,1.0,7.0,0.32,157.0,157.0,1.0,11,10,7
abinit/src/70_gw/m_screen.F90,58,8.0,7.0,1.0,77.0,14.0,41.0,22.0,14.0,1.0,1.0,14.0,1853.0,304.0,708.0,320.0,387.0,889.0,682.0,264.0,418.0,39.0,38.0,6.0,4.0,1.26,114.0,108.0,19.0,5,3,4
abinit/src/41_geometry/ptgmadata.F90,59,58.0,2.0,1.0,143.0,8.0,125.0,10.0,1.0,0.0,1.0,1.0,186.0,12.0,127.0,8.0,118.0,49.0,125.0,7.0,118.0,58.0,2.0,1.0,1.0,0.39,58.0,2.0,1.0,10,9,7
abinit/src/56_mixing/dotprodm_v.F90,60,21.0,21.0,1.0,126.0,15.0,92.0,20.0,1.0,0.0,1.0,1.0,201.0,19.0,94.0,24.0,69.0,91.0,85.0,17.0,68.0,21.0,21.0,1.0,6.0,0.97,21.0,21.0,1.0,6,7,4
abinit/src/72_response/newfermie1.F90,61,12.0,12.0,1.0,133.0,17.0,95.0,24.0,1.0,0.0,1.0,1.0,214.0,21.0,97.0,50.0,46.0,101.0,89.0,39.0,50.0,12.0,12.0,1.0,3.0,1.04,12.0,12.0,1.0,8,6,4
abinit/src/52_fft_mpi_noabirule/m_fft_mesh.F90,62,6.0,6.0,1.0,71.0,11.0,41.0,19.0,16.0,1.0,1.0,16.0,1692.0,258.0,698.0,211.0,486.0,762.0,656.0,187.0,469.0,29.0,27.0,12.0,5.0,1.09,108.0,106.0,29.0,6,7,4
abinit/src/41_geometry/fred2fcart.F90,63,5.0,5.0,1.0,51.0,9.0,26.0,16.0,1.0,0.0,1.0,1.0,99.0,13.0,28.0,13.0,14.0,60.0,25.0,12.0,13.0,5.0,5.0,1.0,2.0,2.14,5.0,5.0,1.0,10,10,7
abinit/src/57_iovars/wvl_memory.F90,64,2.0,2.0,1.0,165.0,23.0,119.0,24.0,1.0,0.0,1.0,1.0,219.0,26.0,121.0,19.0,1.0,75.0,19.0,17.0,2.0,2.0,2.0,1.0,1.0,0.62,2.0,2.0,1.0,10,9,6
abinit/src/43_ptgroups/ptg_C6h.F90,65,2.0,2.0,1.0,288.0,17.0,259.0,12.0,1.0,0.0,1.0,1.0,328.0,21.0,261.0,28.0,232.0,48.0,244.0,11.0,233.0,2.0,2.0,1.0,1.0,0.18,2.0,2.0,1.0,5,3,4
abinit/src/67_common/wvl_initro.F90,66,0.0,0.0,0.0,109.0,14.0,64.0,34.0,3.0,0.0,1.0,1.0,368.0,48.0,196.0,36.0,3.0,139.0,29.0,27.0,2.0,2.0,2.0,1.0,1.0,0.71,2.0,2.0,1.0,9,9,6
abinit/src/32_util/test_radsintr.F90,67,7.0,7.0,1.0,77.0,17.0,47.0,13.0,1.0,0.0,1.0,1.0,117.0,20.0,49.0,21.0,27.0,50.0,37.0,10.0,27.0,7.0,7.0,1.0,1.0,1.02,7.0,7.0,1.0,5,3,4
abinit/src/64_psp/psp8in.F90,68,22.0,22.0,13.0,215.0,26.0,112.0,78.0,2.0,0.0,1.0,1.0,504.0,55.0,227.0,50.0,176.0,227.0,188.0,29.0,159.0,45.0,45.0,26.0,5.0,1.0,45.0,45.0,26.0,5,3,4
abinit/src/77_suscep/suskmm.F90,69,61.0,61.0,1.0,507.0,71.0,309.0,127.0,1.0,0.0,1.0,1.0,619.0,75.0,311.0,70.0,240.0,235.0,259.0,48.0,211.0,61.0,61.0,1.0,10.0,0.76,61.0,61.0,1.0,8,6,4
abinit/src/59_ionetcdf/m_crystal_io.F90,70,1.0,1.0,1.0,53.0,11.0,28.0,14.0,4.0,1.0,1.0,4.0,346.0,61.0,130.0,46.0,9.0,163.0,51.0,42.0,9.0,3.0,3.0,1.0,1.0,1.25,6.0,6.0,4.0,7,5,6
abinit/src/72_response/dfpt_cgwf.F90,71,128.0,128.0,10.0,987.0,94.0,653.0,257.0,1.0,0.0,1.0,1.0,1097.0,97.0,655.0,134.0,520.0,364.0,578.0,55.0,523.0,128.0,128.0,10.0,5.0,0.56,128.0,128.0,10.0,8,8,5
abinit/src/43_wvl_wrappers/wvl_denspot_set.F90,72,2.0,2.0,1.0,106.0,22.0,51.0,33.0,1.0,0.0,1.0,1.0,147.0,25.0,53.0,21.0,2.0,71.0,20.0,18.0,2.0,2.0,2.0,1.0,1.0,1.34,2.0,2.0,1.0,9,9,6
abinit/src/32_util/m_exp_mat.F90,73,4.0,4.0,1.0,99.0,22.0,42.0,35.0,1.0,1.0,1.0,1.0,176.0,38.0,57.0,36.0,20.0,85.0,46.0,27.0,19.0,4.0,4.0,1.0,1.0,1.49,4.0,4.0,1.0,10,9,6
abinit/src/28_numeric_noabirule/m_elpa.F90,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1381.0,225.0,438.0,8.0,0.0,790.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,5,3,4
abinit/src/98_main/ujdet.F90,75,31.0,31.0,1.0,314.0,66.0,193.0,57.0,1.0,0.0,1.0,1.0,350.0,70.0,195.0,50.0,137.0,89.0,189.0,33.0,156.0,31.0,31.0,1.0,2.0,0.46,31.0,31.0,1.0,11,12,6
abinit/src/83_cut3d/m_cut3d.F90,76,25.0,21.0,5.0,262.0,36.0,200.0,30.0,10.0,1.0,1.0,10.0,3036.0,398.0,2042.0,330.0,1705.0,653.0,1873.0,186.0,1687.0,124.0,110.0,18.0,7.0,0.32,251.0,219.0,56.0,12,15,8
abinit/src/98_main/mrgscr.F90,77,186.0,175.0,28.0,1318.0,204.0,1007.0,217.0,1.0,0.0,1.0,1.0,1370.0,207.0,1009.0,182.0,826.0,266.0,902.0,82.0,820.0,186.0,175.0,28.0,10.0,0.26,186.0,175.0,28.0,11,12,6
abinit/src/70_gw/m_model_screening.F90,78,6.0,6.0,3.0,72.0,10.0,45.0,17.0,11.0,1.0,1.0,11.0,1195.0,148.0,525.0,134.0,388.0,550.0,552.0,129.0,423.0,23.0,23.0,13.0,4.0,1.05,75.0,75.0,34.0,5,3,4
abinit/src/41_geometry/symanal.F90,79,7.0,7.0,2.0,75.0,14.0,36.0,25.0,2.0,0.0,1.0,1.0,207.0,32.0,75.0,29.0,45.0,104.0,71.0,22.0,49.0,14.0,14.0,5.0,4.0,1.39,14.0,14.0,5.0,10,9,7
abinit/src/61_occeig/pareigocc.F90,80,26.0,26.0,11.0,148.0,23.0,102.0,23.0,1.0,0.0,1.0,1.0,217.0,26.0,104.0,22.0,81.0,89.0,93.0,17.0,76.0,26.0,26.0,11.0,7.0,0.86,26.0,26.0,11.0,9,8,5
abinit/src/28_numeric_noabirule/lib_four.F90,81,6.0,6.0,1.0,73.0,5.0,49.0,19.0,3.0,0.0,3.0,3.0,313.0,24.0,149.0,39.0,109.0,144.0,131.0,38.0,93.0,8.0,8.0,1.0,2.0,0.97,20.0,20.0,3.0,9,7,5
abinit/src/67_common/posratecore.F90,82,63.0,63.0,1.0,392.0,39.0,307.0,52.0,1.0,0.0,1.0,1.0,446.0,42.0,309.0,129.0,179.0,103.0,252.0,48.0,204.0,63.0,63.0,1.0,5.0,0.33,63.0,63.0,1.0,5,3,4
abinit/src/45_geomoptim/prtxfase.F90,83,13.0,13.0,1.0,174.0,32.0,92.0,50.0,3.0,0.0,1.0,3.0,488.0,80.0,235.0,51.0,183.0,178.0,191.0,46.0,145.0,29.0,29.0,1.0,2.0,0.76,39.0,39.0,3.0,9,9,6
abinit/src/72_response/m_rf2.F90,84,6.0,5.0,0.0,52.0,8.0,36.0,10.0,7.0,1.0,1.0,4.0,647.0,91.0,279.0,102.0,176.0,300.0,261.0,82.0,179.0,24.0,24.0,1.0,4.0,1.08,48.0,39.0,4.0,6,3,5
abinit/src/62_ctqmc/m_Ctqmc.F90,85,7.0,7.0,1.0,68.0,9.0,42.0,17.0,34.0,1.0,1.0,34.0,3796.0,472.0,1563.0,440.0,1012.0,1807.0,1536.0,439.0,1097.0,36.0,36.0,6.0,5.0,1.16,259.0,259.0,43.0,5,3,4
abinit/src/56_xc/dfpt_mkvxc_noncoll.F90,86,5.0,5.0,0.0,70.0,13.0,43.0,15.0,2.0,0.0,1.0,1.0,213.0,29.0,89.0,44.0,44.0,99.0,65.0,25.0,40.0,11.0,11.0,1.0,3.0,1.11,11.0,11.0,1.0,6,7,4
abinit/src/41_geometry/stresssym.F90,87,3.0,3.0,0.0,42.0,7.0,26.0,9.0,2.0,0.0,1.0,1.0,131.0,18.0,54.0,15.0,38.0,61.0,51.0,14.0,37.0,7.0,7.0,1.0,4.0,1.13,7.0,7.0,1.0,9,8,5
abinit/src/80_tdep/m_tdep_sym.F90,88,13.0,13.0,2.0,111.0,13.0,75.0,24.0,5.0,1.0,1.0,5.0,611.0,82.0,408.0,121.0,301.0,132.0,405.0,97.0,308.0,39.0,39.0,3.0,4.0,0.32,68.0,68.0,11.0,7,6,6
abinit/src/64_psp/psp11lo.F90,89,6.0,6.0,1.0,118.0,18.0,55.0,45.0,1.0,0.0,1.0,1.0,171.0,21.0,57.0,20.0,36.0,95.0,49.0,16.0,33.0,6.0,6.0,1.0,2.0,1.67,6.0,6.0,1.0,10,10,6
abinit/src/45_geomoptim/m_use_ga.F90,90,7.0,7.0,1.0,64.0,11.0,41.0,11.0,11.0,1.0,1.0,11.0,819.0,159.0,473.0,162.0,310.0,193.0,439.0,116.0,323.0,54.0,51.0,4.0,6.0,0.41,82.0,79.0,16.0,12,13,8
abinit/src/41_geometry/prtposcar.F90,91,17.0,17.0,7.0,113.0,14.0,80.0,21.0,1.0,0.0,1.0,1.0,159.0,18.0,82.0,27.0,54.0,63.0,80.0,24.0,56.0,17.0,17.0,7.0,3.0,0.77,17.0,17.0,7.0,10,9,6
abinit/src/98_main/fold2Bloch.F90,92,21.0,21.0,1.0,271.0,36.0,198.0,49.0,1.0,0.0,1.0,1.0,311.0,39.0,200.0,52.0,107.0,86.0,136.0,29.0,107.0,21.0,21.0,1.0,5.0,0.43,21.0,21.0,1.0,5,3,4
abinit/src/45_geomoptim/pred_lbfgs.F90,93,29.0,29.0,0.0,189.0,25.0,133.0,32.0,2.0,0.0,1.0,1.0,441.0,55.0,268.0,64.0,203.0,122.0,232.0,40.0,192.0,59.0,59.0,1.0,4.0,0.46,59.0,59.0,1.0,9,9,6
abinit/src/70_gw/my_calc_wfwfg.F90,94,10.0,10.0,5.0,96.0,19.0,54.0,24.0,2.0,0.0,2.0,2.0,297.0,44.0,111.0,47.0,63.0,148.0,108.0,39.0,69.0,10.0,10.0,5.0,4.0,1.33,20.0,20.0,10.0,5,3,4
