File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
src/USER-MISC/pair_meam_spline.cpp,fb08dc0,4.0,22.0,2.0,162.0,609.0,151.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,918.0,162.0,589.0,184.0,455.0,151.0,0.0,20.0,461.0,583.0,177.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,1.0
src/USER-MISC/pair_meam_spline.cpp,c76d273,4.0,22.0,2.0,162.0,609.0,151.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,918.0,162.0,589.0,184.0,455.0,151.0,0.0,20.0,461.0,583.0,177.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,0.0
src/USER-MISC/pair_meam_spline.cpp,c76d273,4.0,22.0,2.0,162.0,609.0,151.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,918.0,162.0,589.0,184.0,455.0,151.0,0.0,20.0,461.0,583.0,177.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,1.0
src/USER-MISC/pair_meam_spline.cpp,408cc19,4.0,22.0,2.0,162.0,609.0,151.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,918.0,162.0,589.0,184.0,455.0,151.0,0.0,20.0,461.0,583.0,177.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,0.0
src/USER-MISC/pair_meam_spline.cpp,f58fc94,4.0,22.0,2.0,162.0,612.0,148.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,918.0,162.0,592.0,184.0,458.0,148.0,0.0,20.0,464.0,586.0,177.0,0.0,409.0,31.0,31.0,31.0,6.0,4.0,0.25,122.0,122.0,126.0,32.0,1.0
src/USER-MISC/pair_meam_spline.cpp,50c7234,4.0,22.0,2.0,162.0,609.0,151.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,918.0,162.0,589.0,184.0,455.0,151.0,0.0,20.0,461.0,583.0,177.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,0.0
src/USER-MISC/pair_meam_spline.cpp,7409c6d,4.0,22.0,2.0,163.0,615.0,153.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,927.0,163.0,595.0,190.0,461.0,153.0,0.0,20.0,467.0,589.0,183.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,1.0
src/USER-MISC/pair_meam_spline.cpp,45187a0,4.0,22.0,2.0,163.0,615.0,153.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,27.0,927.0,163.0,595.0,190.0,461.0,153.0,0.0,20.0,467.0,589.0,183.0,0.0,406.0,31.0,31.0,31.0,6.0,4.0,0.26,122.0,122.0,126.0,32.0,0.0
src/PYTHON/python_impl.cpp,7c3b8e0,7.0,37.0,3.0,91.0,356.0,47.0,10.0,10.0,11.0,1.0,47.0,7.0,37.0,3.0,0.0,9.0,493.0,90.0,335.0,56.0,274.0,47.0,11.0,21.0,225.0,314.0,54.0,0.0,260.0,34.0,34.0,38.0,5.0,4.0,0.14,90.0,90.0,97.0,15.0,1.0
src/PYTHON/python_impl.cpp,27a6371,8.0,39.0,3.0,98.0,372.0,50.0,10.0,10.0,11.0,1.0,50.0,8.0,39.0,3.0,0.0,9.0,519.0,97.0,351.0,59.0,288.0,50.0,11.0,21.0,235.0,328.0,57.0,0.0,271.0,38.0,38.0,43.0,5.0,4.0,0.14,94.0,94.0,102.0,17.0,0.0
src/PYTHON/fix_python.cpp,93f6033,4.0,12.0,1.0,25.0,62.0,19.0,2.0,2.0,2.0,1.0,16.0,4.0,12.0,1.0,0.0,4.0,106.0,25.0,48.0,17.0,30.0,19.0,2.0,14.0,28.0,37.0,16.0,0.0,21.0,6.0,6.0,6.0,1.0,1.0,0.4,9.0,9.0,9.0,4.0,1.0
src/PYTHON/fix_python.cpp,c4d0f07,4.0,12.0,1.0,27.0,65.0,19.0,3.0,3.0,3.0,1.0,17.0,4.0,12.0,1.0,0.0,4.0,111.0,27.0,51.0,17.0,33.0,19.0,2.0,14.0,31.0,42.0,16.0,0.0,26.0,7.0,7.0,7.0,1.0,1.0,0.37,11.0,11.0,11.0,4.0,0.0
src/USER-OMP/pair_airebo_omp.cpp,ca87e57,38.0,256.0,8.0,367.0,2320.0,105.0,23.0,23.0,25.0,6.0,301.0,38.0,255.0,8.0,0.0,9.0,2783.0,367.0,2294.0,171.0,2025.0,105.0,4.0,25.0,2068.0,2272.0,165.0,0.0,2107.0,60.0,60.0,65.0,25.0,10.0,0.05,203.0,203.0,226.0,60.0,1.0
src/MANYBODY/pair_airebo.cpp,ca87e57,22.0,143.0,6.0,591.0,3450.0,229.0,18.0,18.0,20.0,3.0,171.0,22.0,143.0,6.0,0.0,24.0,4263.0,591.0,3429.0,223.0,2981.0,229.0,0.0,21.0,3132.0,3571.0,209.0,0.0,3362.0,60.0,60.0,65.0,25.0,10.0,0.07,438.0,438.0,485.0,80.0,1.0
src/USER-OMP/pair_airebo_omp.cpp,c11e876,38.0,256.0,8.0,367.0,2320.0,105.0,23.0,23.0,25.0,6.0,301.0,38.0,255.0,8.0,0.0,9.0,2783.0,367.0,2294.0,171.0,2025.0,105.0,4.0,25.0,2068.0,2272.0,165.0,0.0,2107.0,60.0,60.0,65.0,25.0,10.0,0.05,203.0,203.0,226.0,60.0,0.0
src/MANYBODY/pair_airebo.cpp,c11e876,22.0,143.0,6.0,591.0,3450.0,229.0,18.0,18.0,20.0,3.0,171.0,22.0,143.0,6.0,0.0,24.0,4263.0,591.0,3429.0,223.0,2981.0,229.0,0.0,21.0,3132.0,3571.0,209.0,0.0,3362.0,60.0,60.0,65.0,25.0,10.0,0.07,438.0,438.0,485.0,80.0,0.0
src/USER-DPD/nbin_ssa.cpp,c11e876,1.0,16.0,1.0,19.0,86.0,31.0,4.0,4.0,4.0,2.0,17.0,1.0,16.0,1.0,0.0,5.0,131.0,19.0,80.0,15.0,54.0,31.0,0.0,6.0,54.0,73.0,15.0,0.0,58.0,10.0,10.0,10.0,6.0,3.0,0.39,18.0,18.0,18.0,10.0,1.0
src/QEQ/fix_qeq.cpp,c11e876,3.0,15.0,1.0,176.0,517.0,78.0,3.0,3.0,3.0,1.0,19.0,3.0,15.0,1.0,0.0,33.0,767.0,176.0,496.0,91.0,323.0,78.0,0.0,21.0,379.0,485.0,86.0,0.0,399.0,11.0,11.0,11.0,4.0,3.0,0.16,103.0,103.0,108.0,36.0,1.0
src/npair_full_multi.cpp,c11e876,7.0,41.0,2.0,19.0,92.0,21.0,10.0,10.0,10.0,4.0,49.0,7.0,41.0,2.0,0.0,2.0,132.0,19.0,83.0,23.0,68.0,21.0,0.0,9.0,68.0,88.0,24.0,0.0,64.0,18.0,18.0,19.0,7.0,6.0,0.25,19.0,19.0,20.0,8.0,1.0
src/USER-OMP/npair_half_respa_bin_newton_tri_omp.cpp,c11e876,13.0,71.0,4.0,32.0,153.0,26.0,19.0,19.0,21.0,6.0,88.0,13.0,70.0,4.0,0.0,2.0,211.0,32.0,140.0,33.0,114.0,26.0,1.0,13.0,105.0,142.0,35.0,2.0,105.0,37.0,37.0,41.0,11.0,6.0,0.19,38.0,38.0,42.0,12.0,1.0
src/npair_half_bin_atomonly_newton.cpp,c11e876,8.0,32.0,2.0,22.0,73.0,22.0,9.0,9.0,10.0,6.0,42.0,8.0,32.0,2.0,0.0,2.0,117.0,22.0,64.0,16.0,49.0,22.0,0.0,9.0,54.0,72.0,16.0,0.0,56.0,16.0,16.0,19.0,12.0,5.0,0.34,17.0,17.0,20.0,13.0,1.0
src/USER-OMP/npair_half_multi_newton_tri_omp.cpp,c11e876,8.0,47.0,5.0,22.0,104.0,28.0,12.0,12.0,13.0,6.0,59.0,8.0,45.0,5.0,0.0,2.0,154.0,22.0,91.0,25.0,71.0,28.0,1.0,13.0,73.0,96.0,27.0,2.0,67.0,23.0,23.0,25.0,12.0,6.0,0.31,24.0,24.0,26.0,13.0,1.0
src/USER-OMP/npair_half_bin_newtoff_omp.cpp,c11e876,9.0,40.0,3.0,23.0,90.0,25.0,9.0,9.0,10.0,3.0,51.0,9.0,38.0,3.0,0.0,2.0,138.0,23.0,77.0,23.0,61.0,25.0,1.0,13.0,64.0,81.0,26.0,2.0,53.0,17.0,17.0,18.0,6.0,6.0,0.32,18.0,18.0,19.0,7.0,1.0
src/MANYBODY/pair_airebo.cpp,c11e876,22.0,143.0,6.0,591.0,3450.0,229.0,18.0,18.0,20.0,3.0,171.0,22.0,143.0,6.0,0.0,24.0,4263.0,591.0,3429.0,223.0,2981.0,229.0,0.0,21.0,3132.0,3571.0,209.0,0.0,3362.0,60.0,60.0,65.0,25.0,10.0,0.07,438.0,438.0,485.0,80.0,1.0
src/nbin_standard.cpp,c11e876,10.0,39.0,9.0,39.0,128.0,65.0,8.0,8.0,10.0,1.0,58.0,10.0,39.0,9.0,0.0,3.0,231.0,39.0,118.0,18.0,96.0,65.0,0.0,10.0,97.0,123.0,19.0,0.0,104.0,17.0,17.0,21.0,1.0,3.0,0.55,25.0,25.0,29.0,3.0,1.0
src/USER-OMP/npair_half_respa_bin_newton_omp.cpp,c11e876,16.0,88.0,3.0,38.0,187.0,25.0,27.0,27.0,31.0,6.0,107.0,16.0,87.0,3.0,0.0,2.0,250.0,38.0,174.0,33.0,144.0,25.0,1.0,13.0,125.0,178.0,35.0,2.0,141.0,53.0,53.0,60.0,12.0,6.0,0.14,54.0,54.0,61.0,13.0,1.0
src/USER-REAXC/fix_qeq_reax.cpp,c11e876,3.0,17.0,1.0,217.0,724.0,112.0,4.0,4.0,4.0,1.0,21.0,3.0,17.0,1.0,0.0,40.0,1041.0,217.0,699.0,124.0,479.0,112.0,0.0,25.0,506.0,659.0,113.0,0.0,546.0,15.0,15.0,16.0,1.0,7.0,0.16,151.0,151.0,161.0,40.0,1.0
src/npair_half_multi_newton.cpp,c11e876,9.0,55.0,3.0,24.0,120.0,24.0,16.0,16.0,18.0,7.0,67.0,9.0,55.0,3.0,0.0,2.0,168.0,24.0,111.0,23.0,92.0,24.0,0.0,9.0,84.0,117.0,24.0,0.0,93.0,31.0,31.0,34.0,13.0,6.0,0.22,32.0,32.0,35.0,14.0,1.0
src/USER-OMP/npair_full_bin_ghost_omp.cpp,c11e876,10.0,52.0,3.0,26.0,116.0,24.0,12.0,12.0,16.0,6.0,65.0,10.0,51.0,3.0,0.0,2.0,166.0,26.0,103.0,25.0,82.0,24.0,1.0,13.0,85.0,110.0,29.0,2.0,79.0,23.0,23.0,30.0,12.0,7.0,0.23,24.0,24.0,31.0,13.0,1.0
src/USER-OMP/npair_half_multi_newton_omp.cpp,c11e876,11.0,57.0,4.0,27.0,125.0,26.0,16.0,16.0,18.0,7.0,71.0,11.0,56.0,4.0,0.0,2.0,178.0,27.0,112.0,24.0,91.0,26.0,1.0,13.0,87.0,118.0,27.0,2.0,89.0,31.0,31.0,34.0,13.0,6.0,0.23,32.0,32.0,35.0,14.0,1.0
src/USER-OMP/npair_half_size_bin_newton_omp.cpp,c11e876,14.0,77.0,3.0,34.0,167.0,26.0,16.0,16.0,17.0,11.0,94.0,14.0,76.0,3.0,0.0,2.0,227.0,34.0,152.0,26.0,116.0,26.0,1.0,15.0,118.0,149.0,28.0,2.0,119.0,30.0,30.0,33.0,22.0,8.0,0.17,31.0,31.0,34.0,23.0,1.0
src/USER-OMP/pair_airebo_omp.cpp,c11e876,38.0,256.0,8.0,367.0,2320.0,105.0,23.0,23.0,25.0,6.0,301.0,38.0,255.0,8.0,0.0,9.0,2783.0,367.0,2294.0,171.0,2025.0,105.0,4.0,25.0,2068.0,2272.0,165.0,0.0,2107.0,60.0,60.0,65.0,25.0,10.0,0.05,203.0,203.0,226.0,60.0,1.0
src/USER-OMP/npair_half_size_bin_newtoff_omp.cpp,c11e876,11.0,56.0,3.0,27.0,125.0,27.0,9.0,9.0,10.0,6.0,70.0,11.0,55.0,3.0,0.0,2.0,179.0,27.0,110.0,26.0,82.0,27.0,1.0,15.0,91.0,109.0,28.0,2.0,79.0,17.0,17.0,18.0,11.0,8.0,0.25,18.0,18.0,19.0,12.0,1.0
src/npair_half_bin_newtoff_ghost.cpp,c11e876,9.0,50.0,4.0,24.0,110.0,28.0,13.0,13.0,16.0,6.0,63.0,9.0,50.0,4.0,0.0,2.0,162.0,24.0,101.0,24.0,83.0,28.0,0.0,9.0,81.0,107.0,25.0,0.0,82.0,24.0,24.0,31.0,12.0,7.0,0.28,25.0,25.0,32.0,13.0,1.0
src/USER-OMP/npair_half_multi_newtoff_omp.cpp,c11e876,8.0,43.0,4.0,22.0,96.0,27.0,10.0,10.0,10.0,4.0,54.0,8.0,41.0,4.0,0.0,2.0,145.0,22.0,83.0,24.0,66.0,27.0,1.0,13.0,70.0,88.0,27.0,2.0,59.0,18.0,18.0,19.0,7.0,6.0,0.33,19.0,19.0,20.0,8.0,1.0
src/npair_half_respa_bin_newton_tri.cpp,c11e876,10.0,69.0,3.0,26.0,148.0,24.0,19.0,19.0,21.0,6.0,82.0,10.0,69.0,3.0,0.0,2.0,198.0,26.0,139.0,34.0,114.0,24.0,0.0,9.0,104.0,143.0,34.0,0.0,109.0,37.0,37.0,41.0,11.0,6.0,0.17,38.0,38.0,42.0,12.0,1.0
src/npair_half_size_bin_newtoff.cpp,c11e876,8.0,56.0,2.0,22.0,124.0,25.0,10.0,10.0,10.0,6.0,66.0,8.0,56.0,2.0,0.0,2.0,171.0,22.0,113.0,28.0,84.0,25.0,0.0,11.0,91.0,111.0,29.0,0.0,82.0,18.0,18.0,19.0,11.0,8.0,0.22,19.0,19.0,20.0,12.0,1.0
src/npair.cpp,c11e876,3.0,17.0,1.0,51.0,178.0,55.0,5.0,5.0,6.0,2.0,20.0,3.0,17.0,1.0,0.0,10.0,284.0,51.0,168.0,17.0,128.0,55.0,0.0,10.0,109.0,150.0,15.0,0.0,135.0,11.0,11.0,18.0,11.0,4.0,0.33,46.0,46.0,57.0,20.0,1.0
src/USER-DPD/npair_half_bin_newton_ssa.cpp,c11e876,11.0,53.0,3.0,44.0,176.0,39.0,14.0,14.0,15.0,5.0,67.0,11.0,53.0,3.0,0.0,3.0,259.0,44.0,163.0,37.0,136.0,39.0,0.0,13.0,122.0,166.0,38.0,0.0,128.0,39.0,39.0,42.0,11.0,7.0,0.24,43.0,43.0,46.0,15.0,1.0
src/npair_half_respa_bin_newtoff.cpp,c11e876,10.0,65.0,2.0,26.0,140.0,24.0,17.0,17.0,18.0,3.0,77.0,10.0,65.0,2.0,0.0,2.0,190.0,26.0,131.0,33.0,109.0,24.0,0.0,9.0,101.0,135.0,34.0,0.0,101.0,32.0,32.0,35.0,6.0,6.0,0.18,33.0,33.0,36.0,7.0,1.0
src/npair_half_respa_bin_newton.cpp,c11e876,13.0,86.0,2.0,32.0,181.0,23.0,27.0,27.0,31.0,6.0,101.0,13.0,86.0,2.0,0.0,2.0,236.0,32.0,172.0,33.0,144.0,23.0,0.0,9.0,124.0,179.0,34.0,0.0,145.0,53.0,53.0,60.0,12.0,6.0,0.13,54.0,54.0,61.0,13.0,1.0
src/npair_full_bin_ghost.cpp,c11e876,9.0,50.0,3.0,24.0,109.0,23.0,12.0,12.0,16.0,6.0,61.0,9.0,50.0,3.0,0.0,2.0,156.0,24.0,100.0,24.0,82.0,23.0,0.0,9.0,80.0,105.0,25.0,0.0,80.0,23.0,23.0,30.0,12.0,7.0,0.23,24.0,24.0,31.0,13.0,1.0
src/npair_half_multi_newtoff.cpp,c11e876,7.0,41.0,3.0,19.0,91.0,25.0,10.0,10.0,10.0,4.0,50.0,7.0,41.0,3.0,0.0,2.0,135.0,19.0,82.0,23.0,67.0,25.0,0.0,9.0,67.0,87.0,24.0,0.0,63.0,18.0,18.0,19.0,7.0,6.0,0.3,19.0,19.0,20.0,8.0,1.0
src/neighbor.cpp,c11e876,12.0,46.0,9.0,470.0,1516.0,440.0,18.0,18.0,20.0,7.0,67.0,12.0,44.0,9.0,0.0,32.0,2423.0,470.0,1440.0,149.0,1189.0,440.0,2.0,74.0,1114.0,1676.0,135.0,0.0,1541.0,67.0,67.0,84.0,44.0,5.0,0.31,572.0,572.0,650.0,245.0,1.0
src/USER-OMP/npair_half_size_bin_newton_tri_omp.cpp,c11e876,8.0,31.0,4.0,21.0,73.0,27.0,8.0,8.0,9.0,6.0,42.0,8.0,30.0,4.0,0.0,2.0,121.0,21.0,60.0,17.0,43.0,27.0,1.0,13.0,52.0,67.0,19.0,2.0,46.0,14.0,14.0,16.0,11.0,6.0,0.45,15.0,15.0,17.0,12.0,1.0
src/USER-OMP/npair_half_bin_newtoff_ghost_omp.cpp,c11e876,11.0,53.0,5.0,27.0,116.0,30.0,12.0,12.0,16.0,6.0,68.0,11.0,51.0,5.0,0.0,2.0,173.0,27.0,103.0,26.0,82.0,30.0,1.0,13.0,84.0,108.0,28.0,2.0,78.0,23.0,23.0,30.0,12.0,7.0,0.29,24.0,24.0,31.0,13.0,1.0
src/npair_half_bin_newtoff.cpp,c11e876,7.0,38.0,3.0,20.0,85.0,24.0,9.0,9.0,10.0,3.0,47.0,7.0,38.0,3.0,0.0,2.0,129.0,20.0,76.0,22.0,62.0,24.0,0.0,9.0,61.0,80.0,23.0,0.0,57.0,17.0,17.0,18.0,6.0,6.0,0.32,18.0,18.0,19.0,7.0,1.0
src/USER-OMP/npair_half_bin_newton_omp.cpp,c11e876,10.0,54.0,4.0,26.0,120.0,26.0,16.0,16.0,17.0,6.0,68.0,10.0,53.0,4.0,0.0,2.0,172.0,26.0,106.0,23.0,86.0,26.0,1.0,14.0,81.0,111.0,26.0,2.0,83.0,30.0,30.0,33.0,12.0,6.0,0.25,31.0,31.0,34.0,13.0,1.0
src/nbin.cpp,c11e876,2.0,11.0,1.0,28.0,86.0,39.0,3.0,3.0,3.0,1.0,14.0,2.0,11.0,1.0,0.0,7.0,153.0,28.0,79.0,10.0,54.0,39.0,0.0,7.0,44.0,63.0,10.0,0.0,53.0,11.0,11.0,13.0,1.0,1.0,0.49,21.0,21.0,23.0,7.0,1.0
src/USER-REAXC/fix_reaxc_species.cpp,c11e876,6.0,32.0,1.0,178.0,769.0,62.0,8.0,8.0,9.0,2.0,39.0,6.0,32.0,1.0,0.0,23.0,999.0,178.0,738.0,82.0,583.0,62.0,7.0,27.0,580.0,755.0,81.0,0.0,674.0,33.0,33.0,47.0,12.0,6.0,0.08,173.0,173.0,203.0,53.0,1.0
src/npair_half_bin_newton_tri.cpp,c11e876,7.0,41.0,3.0,19.0,92.0,23.0,12.0,12.0,13.0,6.0,50.0,7.0,41.0,3.0,0.0,2.0,134.0,19.0,83.0,22.0,67.0,23.0,0.0,9.0,64.0,88.0,23.0,0.0,65.0,22.0,22.0,24.0,11.0,6.0,0.28,23.0,23.0,25.0,12.0,1.0
src/USER-OMP/npair_half_respa_bin_newtoff_omp.cpp,c11e876,13.0,68.0,3.0,32.0,146.0,26.0,17.0,17.0,18.0,3.0,84.0,13.0,66.0,3.0,0.0,2.0,204.0,32.0,133.0,33.0,109.0,26.0,1.0,13.0,102.0,134.0,35.0,2.0,97.0,32.0,32.0,35.0,6.0,6.0,0.2,33.0,33.0,36.0,7.0,1.0
src/npair_full_bin.cpp,c11e876,7.0,38.0,1.0,20.0,86.0,19.0,9.0,9.0,10.0,3.0,46.0,7.0,38.0,1.0,0.0,2.0,125.0,20.0,77.0,22.0,63.0,19.0,0.0,9.0,62.0,81.0,23.0,0.0,58.0,17.0,17.0,18.0,6.0,6.0,0.25,18.0,18.0,19.0,7.0,1.0
src/neigh_request.cpp,c11e876,7.0,28.0,6.0,50.0,143.0,59.0,9.0,9.0,9.0,1.0,41.0,7.0,28.0,6.0,0.0,5.0,252.0,50.0,140.0,12.0,120.0,59.0,0.0,3.0,127.0,174.0,12.0,0.0,162.0,31.0,31.0,31.0,1.0,3.0,0.42,46.0,46.0,46.0,5.0,1.0
src/npair_half_size_bin_newton_tri.cpp,c11e876,9.0,60.0,3.0,23.0,132.0,25.0,12.0,12.0,13.0,8.0,71.0,9.0,60.0,3.0,0.0,2.0,180.0,23.0,121.0,29.0,89.0,25.0,0.0,11.0,94.0,119.0,29.0,0.0,90.0,23.0,23.0,25.0,16.0,8.0,0.21,24.0,24.0,26.0,17.0,1.0
src/USER-OMP/npair_full_bin_omp.cpp,c11e876,8.0,40.0,2.0,22.0,92.0,21.0,9.0,9.0,10.0,3.0,50.0,8.0,39.0,2.0,0.0,2.0,135.0,22.0,79.0,23.0,62.0,21.0,1.0,13.0,66.0,84.0,27.0,2.0,55.0,17.0,17.0,18.0,6.0,6.0,0.27,18.0,18.0,19.0,7.0,1.0
src/npair_full_bin_atomonly.cpp,c11e876,7.0,24.0,1.0,19.0,57.0,19.0,5.0,5.0,6.0,3.0,32.0,7.0,24.0,1.0,0.0,2.0,95.0,19.0,49.0,15.0,38.0,19.0,0.0,8.0,44.0,55.0,16.0,0.0,39.0,9.0,9.0,10.0,6.0,4.0,0.39,10.0,10.0,11.0,7.0,1.0
src/USER-OMP/npair_full_multi_omp.cpp,c11e876,8.0,43.0,3.0,22.0,98.0,23.0,10.0,10.0,10.0,4.0,54.0,8.0,42.0,3.0,0.0,2.0,143.0,22.0,85.0,24.0,67.0,23.0,1.0,13.0,72.0,91.0,28.0,2.0,61.0,18.0,18.0,19.0,7.0,6.0,0.27,19.0,19.0,20.0,8.0,1.0
src/npair_half_bin_newton.cpp,c11e876,9.0,52.0,3.0,23.0,114.0,24.0,16.0,16.0,17.0,6.0,64.0,9.0,52.0,3.0,0.0,2.0,161.0,23.0,105.0,22.0,87.0,24.0,0.0,9.0,78.0,110.0,23.0,0.0,87.0,30.0,30.0,33.0,12.0,6.0,0.23,31.0,31.0,34.0,13.0,1.0
src/USER-OMP/npair_half_bin_newton_tri_omp.cpp,c11e876,8.0,43.0,4.0,22.0,97.0,25.0,12.0,12.0,13.0,6.0,55.0,8.0,42.0,4.0,0.0,2.0,144.0,22.0,84.0,23.0,66.0,25.0,1.0,13.0,67.0,89.0,26.0,2.0,61.0,22.0,22.0,24.0,11.0,6.0,0.3,23.0,23.0,25.0,12.0,1.0
src/npair_half_multi_newton_tri.cpp,c11e876,7.0,44.0,4.0,19.0,98.0,26.0,12.0,12.0,13.0,6.0,54.0,7.0,44.0,4.0,0.0,2.0,143.0,19.0,89.0,23.0,72.0,26.0,0.0,9.0,70.0,95.0,24.0,0.0,71.0,23.0,23.0,25.0,12.0,6.0,0.29,24.0,24.0,26.0,13.0,1.0
src/npair_half_size_bin_newton.cpp,c11e876,12.0,75.0,2.0,29.0,162.0,24.0,16.0,16.0,17.0,11.0,89.0,12.0,75.0,2.0,0.0,2.0,215.0,29.0,151.0,28.0,115.0,24.0,0.0,11.0,116.0,148.0,29.0,0.0,119.0,30.0,30.0,33.0,22.0,8.0,0.16,31.0,31.0,34.0,23.0,1.0
src/USER-DPD/nbin_ssa.cpp,7f9a331,1.0,16.0,1.0,19.0,89.0,31.0,4.0,4.0,4.0,2.0,18.0,1.0,16.0,1.0,0.0,5.0,134.0,19.0,83.0,15.0,57.0,31.0,0.0,6.0,57.0,76.0,15.0,0.0,61.0,10.0,10.0,10.0,6.0,3.0,0.37,18.0,18.0,18.0,10.0,0.0
src/QEQ/fix_qeq.cpp,7f9a331,3.0,15.0,1.0,175.0,517.0,76.0,3.0,3.0,3.0,1.0,18.0,3.0,15.0,1.0,0.0,33.0,764.0,175.0,496.0,91.0,323.0,76.0,0.0,21.0,379.0,485.0,86.0,0.0,399.0,11.0,11.0,11.0,4.0,3.0,0.15,103.0,103.0,108.0,36.0,0.0
src/npair_full_multi.cpp,7f9a331,7.0,41.0,2.0,19.0,92.0,21.0,10.0,10.0,10.0,4.0,49.0,7.0,41.0,2.0,0.0,2.0,132.0,19.0,83.0,23.0,68.0,21.0,0.0,9.0,68.0,88.0,24.0,0.0,64.0,18.0,18.0,19.0,7.0,6.0,0.25,19.0,19.0,20.0,8.0,0.0
src/USER-OMP/npair_half_respa_bin_newton_tri_omp.cpp,7f9a331,13.0,71.0,4.0,32.0,153.0,26.0,19.0,19.0,21.0,6.0,88.0,13.0,70.0,4.0,0.0,2.0,211.0,32.0,140.0,33.0,114.0,26.0,1.0,13.0,105.0,142.0,35.0,2.0,105.0,37.0,37.0,41.0,11.0,6.0,0.19,38.0,38.0,42.0,12.0,0.0
src/npair_half_bin_atomonly_newton.cpp,7f9a331,9.0,32.0,2.0,23.0,73.0,22.0,9.0,9.0,10.0,6.0,42.0,9.0,32.0,2.0,0.0,2.0,118.0,23.0,64.0,16.0,49.0,22.0,0.0,9.0,54.0,72.0,16.0,0.0,56.0,16.0,16.0,19.0,12.0,5.0,0.34,17.0,17.0,20.0,13.0,0.0
src/USER-OMP/npair_half_multi_newton_tri_omp.cpp,7f9a331,8.0,47.0,5.0,22.0,104.0,28.0,12.0,12.0,13.0,6.0,59.0,8.0,45.0,5.0,0.0,2.0,154.0,22.0,91.0,25.0,71.0,28.0,1.0,13.0,73.0,96.0,27.0,2.0,67.0,23.0,23.0,25.0,12.0,6.0,0.31,24.0,24.0,26.0,13.0,0.0
src/USER-OMP/npair_half_bin_newtoff_omp.cpp,7f9a331,9.0,40.0,3.0,23.0,90.0,25.0,9.0,9.0,10.0,3.0,51.0,9.0,38.0,3.0,0.0,2.0,138.0,23.0,77.0,23.0,61.0,25.0,1.0,13.0,64.0,81.0,26.0,2.0,53.0,17.0,17.0,18.0,6.0,6.0,0.32,18.0,18.0,19.0,7.0,0.0
src/MANYBODY/pair_airebo.cpp,7f9a331,23.0,144.0,6.0,601.0,3484.0,228.0,19.0,19.0,22.0,3.0,172.0,23.0,144.0,6.0,0.0,24.0,4306.0,601.0,3463.0,225.0,3000.0,228.0,0.0,21.0,3175.0,3634.0,211.0,0.0,3423.0,60.0,60.0,76.0,25.0,10.0,0.07,458.0,458.0,531.0,80.0,0.0
src/nbin_standard.cpp,7f9a331,10.0,40.0,9.0,39.0,131.0,65.0,8.0,8.0,10.0,1.0,59.0,10.0,40.0,9.0,0.0,3.0,234.0,39.0,121.0,18.0,99.0,65.0,0.0,10.0,100.0,126.0,19.0,0.0,107.0,17.0,17.0,21.0,1.0,3.0,0.54,25.0,25.0,29.0,3.0,0.0
src/USER-OMP/npair_half_respa_bin_newton_omp.cpp,7f9a331,16.0,88.0,3.0,38.0,187.0,25.0,27.0,27.0,31.0,6.0,107.0,16.0,87.0,3.0,0.0,2.0,250.0,38.0,174.0,33.0,144.0,25.0,1.0,13.0,125.0,178.0,35.0,2.0,141.0,53.0,53.0,60.0,12.0,6.0,0.14,54.0,54.0,61.0,13.0,0.0
